6942 4
38 0 0.000000000000000e+00
38 1 0.000000000000000e+00
38 2 0.000000000000000e+00
39 0 0.000000000000000e+00
39 1 0.000000000000000e+00
39 2 0.000000000000000e+00
40 0 0.000000000000000e+00
40 1 0.000000000000000e+00
40 2 0.000000000000000e+00
82 0 0.000000000000000e+00
82 1 0.000000000000000e+00
82 2 0.000000000000000e+00
83 0 0.000000000000000e+00
83 1 0.000000000000000e+00
83 2 0.000000000000000e+00
84 0 0.000000000000000e+00
84 1 0.000000000000000e+00
84 2 0.000000000000000e+00
85 0 0.000000000000000e+00
85 1 0.000000000000000e+00
85 2 0.000000000000000e+00
86 0 0.000000000000000e+00
86 1 0.000000000000000e+00
86 2 0.000000000000000e+00
87 0 0.000000000000000e+00
87 1 0.000000000000000e+00
87 2 0.000000000000000e+00
88 0 0.000000000000000e+00
88 1 0.000000000000000e+00
88 2 0.000000000000000e+00
89 0 0.000000000000000e+00
89 1 0.000000000000000e+00
89 2 0.000000000000000e+00
90 0 0.000000000000000e+00
90 1 0.000000000000000e+00
90 2 0.000000000000000e+00
91 0 0.000000000000000e+00
91 1 0.000000000000000e+00
91 2 0.000000000000000e+00
92 0 0.000000000000000e+00
92 1 0.000000000000000e+00
92 2 0.000000000000000e+00
93 0 0.000000000000000e+00
93 1 0.000000000000000e+00
93 2 0.000000000000000e+00
94 0 0.000000000000000e+00
94 1 0.000000000000000e+00
94 2 0.000000000000000e+00
95 0 0.000000000000000e+00
95 1 0.000000000000000e+00
95 2 0.000000000000000e+00
96 0 0.000000000000000e+00
96 1 0.000000000000000e+00
96 2 0.000000000000000e+00
97 0 0.000000000000000e+00
97 1 0.000000000000000e+00
97 2 0.000000000000000e+00
98 0 0.000000000000000e+00
98 1 0.000000000000000e+00
98 2 0.000000000000000e+00
99 0 0.000000000000000e+00
99 1 0.000000000000000e+00
99 2 0.000000000000000e+00
100 0 0.000000000000000e+00
100 1 0.000000000000000e+00
100 2 0.000000000000000e+00
101 0 0.000000000000000e+00
101 1 0.000000000000000e+00
101 2 0.000000000000000e+00
102 0 0.000000000000000e+00
102 1 0.000000000000000e+00
102 2 0.000000000000000e+00
103 0 0.000000000000000e+00
103 1 0.000000000000000e+00
103 2 0.000000000000000e+00
104 0 0.000000000000000e+00
104 1 0.000000000000000e+00
104 2 0.000000000000000e+00
105 0 0.000000000000000e+00
105 1 0.000000000000000e+00
105 2 0.000000000000000e+00
106 0 0.000000000000000e+00
106 1 0.000000000000000e+00
106 2 0.000000000000000e+00
107 0 0.000000000000000e+00
107 1 0.000000000000000e+00
107 2 0.000000000000000e+00
108 0 0.000000000000000e+00
108 1 0.000000000000000e+00
108 2 0.000000000000000e+00
109 0 0.000000000000000e+00
109 1 0.000000000000000e+00
109 2 0.000000000000000e+00
110 0 0.000000000000000e+00
110 1 0.000000000000000e+00
110 2 0.000000000000000e+00
111 0 0.000000000000000e+00
111 1 0.000000000000000e+00
111 2 0.000000000000000e+00
112 0 0.000000000000000e+00
112 1 0.000000000000000e+00
112 2 0.000000000000000e+00
113 0 0.000000000000000e+00
113 1 0.000000000000000e+00
113 2 0.000000000000000e+00
114 0 0.000000000000000e+00
114 1 0.000000000000000e+00
114 2 0.000000000000000e+00
115 0 0.000000000000000e+00
115 1 0.000000000000000e+00
115 2 0.000000000000000e+00
116 0 0.000000000000000e+00
116 1 0.000000000000000e+00
116 2 0.000000000000000e+00
117 0 0.000000000000000e+00
117 1 0.000000000000000e+00
117 2 0.000000000000000e+00
118 0 0.000000000000000e+00
118 1 0.000000000000000e+00
118 2 0.000000000000000e+00
119 0 0.000000000000000e+00
119 1 0.000000000000000e+00
119 2 0.000000000000000e+00
120 0 0.000000000000000e+00
120 1 0.000000000000000e+00
120 2 0.000000000000000e+00
121 0 0.000000000000000e+00
121 1 0.000000000000000e+00
121 2 0.000000000000000e+00
122 0 0.000000000000000e+00
122 1 0.000000000000000e+00
122 2 0.000000000000000e+00
164 0 0.000000000000000e+00
164 1 0.000000000000000e+00
164 2 0.000000000000000e+00
165 0 0.000000000000000e+00
165 1 0.000000000000000e+00
165 2 0.000000000000000e+00
166 0 0.000000000000000e+00
166 1 0.000000000000000e+00
166 2 0.000000000000000e+00
167 0 0.000000000000000e+00
167 1 0.000000000000000e+00
167 2 0.000000000000000e+00
168 0 0.000000000000000e+00
168 1 0.000000000000000e+00
168 2 0.000000000000000e+00
169 0 0.000000000000000e+00
169 1 0.000000000000000e+00
169 2 0.000000000000000e+00
170 0 0.000000000000000e+00
170 1 0.000000000000000e+00
170 2 0.000000000000000e+00
171 0 0.000000000000000e+00
171 1 0.000000000000000e+00
171 2 0.000000000000000e+00
172 0 0.000000000000000e+00
172 1 0.000000000000000e+00
172 2 0.000000000000000e+00
173 0 0.000000000000000e+00
173 1 0.000000000000000e+00
173 2 0.000000000000000e+00
174 0 0.000000000000000e+00
174 1 0.000000000000000e+00
174 2 0.000000000000000e+00
175 0 0.000000000000000e+00
175 1 0.000000000000000e+00
175 2 0.000000000000000e+00
176 0 0.000000000000000e+00
176 1 0.000000000000000e+00
176 2 0.000000000000000e+00
177 0 0.000000000000000e+00
177 1 0.000000000000000e+00
177 2 0.000000000000000e+00
178 0 0.000000000000000e+00
178 1 0.000000000000000e+00
178 2 0.000000000000000e+00
179 0 0.000000000000000e+00
179 1 0.000000000000000e+00
179 2 0.000000000000000e+00
180 0 0.000000000000000e+00
180 1 0.000000000000000e+00
180 2 0.000000000000000e+00
181 0 0.000000000000000e+00
181 1 0.000000000000000e+00
181 2 0.000000000000000e+00
182 0 0.000000000000000e+00
182 1 0.000000000000000e+00
182 2 0.000000000000000e+00
183 0 0.000000000000000e+00
183 1 0.000000000000000e+00
183 2 0.000000000000000e+00
184 0 0.000000000000000e+00
184 1 0.000000000000000e+00
184 2 0.000000000000000e+00
185 0 0.000000000000000e+00
185 1 0.000000000000000e+00
185 2 0.000000000000000e+00
186 0 0.000000000000000e+00
186 1 0.000000000000000e+00
186 2 0.000000000000000e+00
187 0 0.000000000000000e+00
187 1 0.000000000000000e+00
187 2 0.000000000000000e+00
188 0 0.000000000000000e+00
188 1 0.000000000000000e+00
188 2 0.000000000000000e+00
189 0 0.000000000000000e+00
189 1 0.000000000000000e+00
189 2 0.000000000000000e+00
190 0 0.000000000000000e+00
190 1 0.000000000000000e+00
190 2 0.000000000000000e+00
191 0 0.000000000000000e+00
191 1 0.000000000000000e+00
191 2 0.000000000000000e+00
192 0 0.000000000000000e+00
192 1 0.000000000000000e+00
192 2 0.000000000000000e+00
193 0 0.000000000000000e+00
193 1 0.000000000000000e+00
193 2 0.000000000000000e+00
194 0 0.000000000000000e+00
194 1 0.000000000000000e+00
194 2 0.000000000000000e+00
195 0 0.000000000000000e+00
195 1 0.000000000000000e+00
195 2 0.000000000000000e+00
196 0 0.000000000000000e+00
196 1 0.000000000000000e+00
196 2 0.000000000000000e+00
197 0 0.000000000000000e+00
197 1 0.000000000000000e+00
197 2 0.000000000000000e+00
198 0 0.000000000000000e+00
198 1 0.000000000000000e+00
198 2 0.000000000000000e+00
199 0 0.000000000000000e+00
199 1 0.000000000000000e+00
199 2 0.000000000000000e+00
200 0 0.000000000000000e+00
200 1 0.000000000000000e+00
200 2 0.000000000000000e+00
201 0 0.000000000000000e+00
201 1 0.000000000000000e+00
201 2 0.000000000000000e+00
202 0 0.000000000000000e+00
202 1 0.000000000000000e+00
202 2 0.000000000000000e+00
203 0 0.000000000000000e+00
203 1 0.000000000000000e+00
203 2 0.000000000000000e+00
204 0 0.000000000000000e+00
204 1 0.000000000000000e+00
204 2 0.000000000000000e+00
246 0 0.000000000000000e+00
246 1 0.000000000000000e+00
246 2 0.000000000000000e+00
247 0 0.000000000000000e+00
247 1 0.000000000000000e+00
247 2 0.000000000000000e+00
248 0 0.000000000000000e+00
248 1 0.000000000000000e+00
248 2 0.000000000000000e+00
249 0 0.000000000000000e+00
249 1 0.000000000000000e+00
249 2 0.000000000000000e+00
250 0 0.000000000000000e+00
250 1 0.000000000000000e+00
250 2 0.000000000000000e+00
251 0 0.000000000000000e+00
251 1 0.000000000000000e+00
251 2 0.000000000000000e+00
252 0 0.000000000000000e+00
252 1 0.000000000000000e+00
252 2 0.000000000000000e+00
253 0 0.000000000000000e+00
253 1 0.000000000000000e+00
253 2 0.000000000000000e+00
254 0 0.000000000000000e+00
254 1 0.000000000000000e+00
254 2 0.000000000000000e+00
255 0 0.000000000000000e+00
255 1 0.000000000000000e+00
255 2 0.000000000000000e+00
256 0 0.000000000000000e+00
256 1 0.000000000000000e+00
256 2 0.000000000000000e+00
257 0 0.000000000000000e+00
257 1 0.000000000000000e+00
257 2 0.000000000000000e+00
258 0 0.000000000000000e+00
258 1 0.000000000000000e+00
258 2 0.000000000000000e+00
259 0 0.000000000000000e+00
259 1 0.000000000000000e+00
259 2 0.000000000000000e+00
260 0 0.000000000000000e+00
260 1 0.000000000000000e+00
260 2 0.000000000000000e+00
261 0 0.000000000000000e+00
261 1 0.000000000000000e+00
261 2 0.000000000000000e+00
262 0 0.000000000000000e+00
262 1 0.000000000000000e+00
262 2 0.000000000000000e+00
263 0 0.000000000000000e+00
263 1 0.000000000000000e+00
263 2 0.000000000000000e+00
264 0 0.000000000000000e+00
264 1 0.000000000000000e+00
264 2 0.000000000000000e+00
265 0 0.000000000000000e+00
265 1 0.000000000000000e+00
265 2 0.000000000000000e+00
266 0 0.000000000000000e+00
266 1 0.000000000000000e+00
266 2 0.000000000000000e+00
267 0 0.000000000000000e+00
267 1 0.000000000000000e+00
267 2 0.000000000000000e+00
268 0 0.000000000000000e+00
268 1 0.000000000000000e+00
268 2 0.000000000000000e+00
269 0 0.000000000000000e+00
269 1 0.000000000000000e+00
269 2 0.000000000000000e+00
270 0 0.000000000000000e+00
270 1 0.000000000000000e+00
270 2 0.000000000000000e+00
271 0 0.000000000000000e+00
271 1 0.000000000000000e+00
271 2 0.000000000000000e+00
272 0 0.000000000000000e+00
272 1 0.000000000000000e+00
272 2 0.000000000000000e+00
273 0 0.000000000000000e+00
273 1 0.000000000000000e+00
273 2 0.000000000000000e+00
274 0 0.000000000000000e+00
274 1 0.000000000000000e+00
274 2 0.000000000000000e+00
275 0 0.000000000000000e+00
275 1 0.000000000000000e+00
275 2 0.000000000000000e+00
276 0 0.000000000000000e+00
276 1 0.000000000000000e+00
276 2 0.000000000000000e+00
277 0 0.000000000000000e+00
277 1 0.000000000000000e+00
277 2 0.000000000000000e+00
278 0 0.000000000000000e+00
278 1 0.000000000000000e+00
278 2 0.000000000000000e+00
279 0 0.000000000000000e+00
279 1 0.000000000000000e+00
279 2 0.000000000000000e+00
280 0 0.000000000000000e+00
280 1 0.000000000000000e+00
280 2 0.000000000000000e+00
281 0 0.000000000000000e+00
281 1 0.000000000000000e+00
281 2 0.000000000000000e+00
282 0 0.000000000000000e+00
282 1 0.000000000000000e+00
282 2 0.000000000000000e+00
283 0 0.000000000000000e+00
283 1 0.000000000000000e+00
283 2 0.000000000000000e+00
284 0 0.000000000000000e+00
284 1 0.000000000000000e+00
284 2 0.000000000000000e+00
285 0 0.000000000000000e+00
285 1 0.000000000000000e+00
285 2 0.000000000000000e+00
286 0 0.000000000000000e+00
286 1 0.000000000000000e+00
286 2 0.000000000000000e+00
328 0 0.000000000000000e+00
328 1 0.000000000000000e+00
328 2 0.000000000000000e+00
329 0 0.000000000000000e+00
329 1 0.000000000000000e+00
329 2 0.000000000000000e+00
330 0 0.000000000000000e+00
330 1 0.000000000000000e+00
330 2 0.000000000000000e+00
331 0 0.000000000000000e+00
331 1 0.000000000000000e+00
331 2 0.000000000000000e+00
332 0 0.000000000000000e+00
332 1 0.000000000000000e+00
332 2 0.000000000000000e+00
333 0 0.000000000000000e+00
333 1 0.000000000000000e+00
333 2 0.000000000000000e+00
334 0 0.000000000000000e+00
334 1 0.000000000000000e+00
334 2 0.000000000000000e+00
335 0 0.000000000000000e+00
335 1 0.000000000000000e+00
335 2 0.000000000000000e+00
336 0 0.000000000000000e+00
336 1 0.000000000000000e+00
336 2 0.000000000000000e+00
337 0 0.000000000000000e+00
337 1 0.000000000000000e+00
337 2 0.000000000000000e+00
338 0 0.000000000000000e+00
338 1 0.000000000000000e+00
338 2 0.000000000000000e+00
339 0 0.000000000000000e+00
339 1 0.000000000000000e+00
339 2 0.000000000000000e+00
340 0 0.000000000000000e+00
340 1 0.000000000000000e+00
340 2 0.000000000000000e+00
341 0 0.000000000000000e+00
341 1 0.000000000000000e+00
341 2 0.000000000000000e+00
342 0 0.000000000000000e+00
342 1 0.000000000000000e+00
342 2 0.000000000000000e+00
343 0 0.000000000000000e+00
343 1 0.000000000000000e+00
343 2 0.000000000000000e+00
344 0 0.000000000000000e+00
344 1 0.000000000000000e+00
344 2 0.000000000000000e+00
345 0 0.000000000000000e+00
345 1 0.000000000000000e+00
345 2 0.000000000000000e+00
346 0 0.000000000000000e+00
346 1 0.000000000000000e+00
346 2 0.000000000000000e+00
347 0 0.000000000000000e+00
347 1 0.000000000000000e+00
347 2 0.000000000000000e+00
348 0 0.000000000000000e+00
348 1 0.000000000000000e+00
348 2 0.000000000000000e+00
349 0 0.000000000000000e+00
349 1 0.000000000000000e+00
349 2 0.000000000000000e+00
350 0 0.000000000000000e+00
350 1 0.000000000000000e+00
350 2 0.000000000000000e+00
351 0 0.000000000000000e+00
351 1 0.000000000000000e+00
351 2 0.000000000000000e+00
352 0 0.000000000000000e+00
352 1 0.000000000000000e+00
352 2 0.000000000000000e+00
353 0 0.000000000000000e+00
353 1 0.000000000000000e+00
353 2 0.000000000000000e+00
354 0 0.000000000000000e+00
354 1 0.000000000000000e+00
354 2 0.000000000000000e+00
355 0 0.000000000000000e+00
355 1 0.000000000000000e+00
355 2 0.000000000000000e+00
356 0 0.000000000000000e+00
356 1 0.000000000000000e+00
356 2 0.000000000000000e+00
357 0 0.000000000000000e+00
357 1 0.000000000000000e+00
357 2 0.000000000000000e+00
358 0 0.000000000000000e+00
358 1 0.000000000000000e+00
358 2 0.000000000000000e+00
359 0 0.000000000000000e+00
359 1 0.000000000000000e+00
359 2 0.000000000000000e+00
360 0 0.000000000000000e+00
360 1 0.000000000000000e+00
360 2 0.000000000000000e+00
361 0 0.000000000000000e+00
361 1 0.000000000000000e+00
361 2 0.000000000000000e+00
362 0 0.000000000000000e+00
362 1 0.000000000000000e+00
362 2 0.000000000000000e+00
363 0 0.000000000000000e+00
363 1 0.000000000000000e+00
363 2 0.000000000000000e+00
364 0 0.000000000000000e+00
364 1 0.000000000000000e+00
364 2 0.000000000000000e+00
365 0 0.000000000000000e+00
365 1 0.000000000000000e+00
365 2 0.000000000000000e+00
366 0 0.000000000000000e+00
366 1 0.000000000000000e+00
366 2 0.000000000000000e+00
367 0 0.000000000000000e+00
367 1 0.000000000000000e+00
367 2 0.000000000000000e+00
368 0 0.000000000000000e+00
368 1 0.000000000000000e+00
368 2 0.000000000000000e+00
410 0 0.000000000000000e+00
410 1 0.000000000000000e+00
410 2 0.000000000000000e+00
411 0 0.000000000000000e+00
411 1 0.000000000000000e+00
411 2 0.000000000000000e+00
412 0 0.000000000000000e+00
412 1 0.000000000000000e+00
412 2 0.000000000000000e+00
413 0 0.000000000000000e+00
413 1 0.000000000000000e+00
413 2 0.000000000000000e+00
414 0 0.000000000000000e+00
414 1 0.000000000000000e+00
414 2 0.000000000000000e+00
415 0 0.000000000000000e+00
415 1 0.000000000000000e+00
415 2 0.000000000000000e+00
416 0 0.000000000000000e+00
416 1 0.000000000000000e+00
416 2 0.000000000000000e+00
417 0 0.000000000000000e+00
417 1 0.000000000000000e+00
417 2 0.000000000000000e+00
418 0 0.000000000000000e+00
418 1 0.000000000000000e+00
418 2 0.000000000000000e+00
419 0 0.000000000000000e+00
419 1 0.000000000000000e+00
419 2 0.000000000000000e+00
420 0 0.000000000000000e+00
420 1 0.000000000000000e+00
420 2 0.000000000000000e+00
421 0 0.000000000000000e+00
421 1 0.000000000000000e+00
421 2 0.000000000000000e+00
422 0 0.000000000000000e+00
422 1 0.000000000000000e+00
422 2 0.000000000000000e+00
423 0 0.000000000000000e+00
423 1 0.000000000000000e+00
423 2 0.000000000000000e+00
424 0 0.000000000000000e+00
424 1 0.000000000000000e+00
424 2 0.000000000000000e+00
425 0 0.000000000000000e+00
425 1 0.000000000000000e+00
425 2 0.000000000000000e+00
426 0 0.000000000000000e+00
426 1 0.000000000000000e+00
426 2 0.000000000000000e+00
427 0 0.000000000000000e+00
427 1 0.000000000000000e+00
427 2 0.000000000000000e+00
428 0 0.000000000000000e+00
428 1 0.000000000000000e+00
428 2 0.000000000000000e+00
429 0 0.000000000000000e+00
429 1 0.000000000000000e+00
429 2 0.000000000000000e+00
430 0 0.000000000000000e+00
430 1 0.000000000000000e+00
430 2 0.000000000000000e+00
431 0 0.000000000000000e+00
431 1 0.000000000000000e+00
431 2 0.000000000000000e+00
432 0 0.000000000000000e+00
432 1 0.000000000000000e+00
432 2 0.000000000000000e+00
433 0 0.000000000000000e+00
433 1 0.000000000000000e+00
433 2 0.000000000000000e+00
434 0 0.000000000000000e+00
434 1 0.000000000000000e+00
434 2 0.000000000000000e+00
435 0 0.000000000000000e+00
435 1 0.000000000000000e+00
435 2 0.000000000000000e+00
436 0 0.000000000000000e+00
436 1 0.000000000000000e+00
436 2 0.000000000000000e+00
437 0 0.000000000000000e+00
437 1 0.000000000000000e+00
437 2 0.000000000000000e+00
438 0 0.000000000000000e+00
438 1 0.000000000000000e+00
438 2 0.000000000000000e+00
439 0 0.000000000000000e+00
439 1 0.000000000000000e+00
439 2 0.000000000000000e+00
440 0 0.000000000000000e+00
440 1 0.000000000000000e+00
440 2 0.000000000000000e+00
441 0 0.000000000000000e+00
441 1 0.000000000000000e+00
441 2 0.000000000000000e+00
442 0 0.000000000000000e+00
442 1 0.000000000000000e+00
442 2 0.000000000000000e+00
443 0 0.000000000000000e+00
443 1 0.000000000000000e+00
443 2 0.000000000000000e+00
444 0 0.000000000000000e+00
444 1 0.000000000000000e+00
444 2 0.000000000000000e+00
445 0 0.000000000000000e+00
445 1 0.000000000000000e+00
445 2 0.000000000000000e+00
446 0 0.000000000000000e+00
446 1 0.000000000000000e+00
446 2 0.000000000000000e+00
447 0 0.000000000000000e+00
447 1 0.000000000000000e+00
447 2 0.000000000000000e+00
448 0 0.000000000000000e+00
448 1 0.000000000000000e+00
448 2 0.000000000000000e+00
449 0 0.000000000000000e+00
449 1 0.000000000000000e+00
449 2 0.000000000000000e+00
450 0 0.000000000000000e+00
450 1 0.000000000000000e+00
450 2 0.000000000000000e+00
492 0 0.000000000000000e+00
492 1 0.000000000000000e+00
492 2 0.000000000000000e+00
493 0 0.000000000000000e+00
493 1 0.000000000000000e+00
493 2 0.000000000000000e+00
494 0 0.000000000000000e+00
494 1 0.000000000000000e+00
494 2 0.000000000000000e+00
495 0 0.000000000000000e+00
495 1 0.000000000000000e+00
495 2 0.000000000000000e+00
496 0 0.000000000000000e+00
496 1 0.000000000000000e+00
496 2 0.000000000000000e+00
497 0 0.000000000000000e+00
497 1 0.000000000000000e+00
497 2 0.000000000000000e+00
498 0 0.000000000000000e+00
498 1 0.000000000000000e+00
498 2 0.000000000000000e+00
499 0 0.000000000000000e+00
499 1 0.000000000000000e+00
499 2 0.000000000000000e+00
500 0 0.000000000000000e+00
500 1 0.000000000000000e+00
500 2 0.000000000000000e+00
501 0 0.000000000000000e+00
501 1 0.000000000000000e+00
501 2 0.000000000000000e+00
502 0 0.000000000000000e+00
502 1 0.000000000000000e+00
502 2 0.000000000000000e+00
503 0 0.000000000000000e+00
503 1 0.000000000000000e+00
503 2 0.000000000000000e+00
504 0 0.000000000000000e+00
504 1 0.000000000000000e+00
504 2 0.000000000000000e+00
505 0 0.000000000000000e+00
505 1 0.000000000000000e+00
505 2 0.000000000000000e+00
506 0 0.000000000000000e+00
506 1 0.000000000000000e+00
506 2 0.000000000000000e+00
507 0 0.000000000000000e+00
507 1 0.000000000000000e+00
507 2 0.000000000000000e+00
508 0 0.000000000000000e+00
508 1 0.000000000000000e+00
508 2 0.000000000000000e+00
509 0 0.000000000000000e+00
509 1 0.000000000000000e+00
509 2 0.000000000000000e+00
510 0 0.000000000000000e+00
510 1 0.000000000000000e+00
510 2 0.000000000000000e+00
511 0 0.000000000000000e+00
511 1 0.000000000000000e+00
511 2 0.000000000000000e+00
512 0 0.000000000000000e+00
512 1 0.000000000000000e+00
512 2 0.000000000000000e+00
513 0 0.000000000000000e+00
513 1 0.000000000000000e+00
513 2 0.000000000000000e+00
514 0 0.000000000000000e+00
514 1 0.000000000000000e+00
514 2 0.000000000000000e+00
515 0 0.000000000000000e+00
515 1 0.000000000000000e+00
515 2 0.000000000000000e+00
516 0 0.000000000000000e+00
516 1 0.000000000000000e+00
516 2 0.000000000000000e+00
517 0 0.000000000000000e+00
517 1 0.000000000000000e+00
517 2 0.000000000000000e+00
518 0 0.000000000000000e+00
518 1 0.000000000000000e+00
518 2 0.000000000000000e+00
